s_e esize chi2ndf_e s_m msize chi2ndf_m log10_NeNm_0_300 log10_NeNm_100_300 log10_NeNm_50_450 log10_NeNm_50_600 log10_NeNm_20_600 log10_NeNm_300_600 log10_NeNm_0_600 e_mean_0_300 e_var_0_300 e_skew_0_300 e_kurt_0_300 m_mean_0_300 m_var_0_300 m_skew_0_300 m_kurt_0_300 e_mean_100_300 e_var_100_300 e_skew_100_300 e_kurt_100_300 m_mean_100_300 m_var_100_300 m_skew_100_300 m_kurt_100_300 e_mean_50_450 e_var_50_450 e_skew_50_450 e_kurt_50_450 m_mean_50_450 m_var_50_450 m_skew_50_450 m_kurt_50_450 e_mean_50_600 e_var_50_600 e_skew_50_600 e_kurt_50_600 m_mean_50_600 m_var_50_600 m_skew_50_600 m_kurt_50_600 e_mean_20_600 e_var_20_600 e_skew_20_600 e_kurt_20_600 m_mean_20_600 m_var_20_600 m_skew_20_600 m_kurt_20_600 e_mean_300_600 e_var_300_600 e_skew_300_600 e_kurt_300_600 m_mean_300_600 m_var_300_600 m_skew_300_600 m_kurt_300_600 e_mean_0_600 e_var_0_600 e_skew_0_600 e_kurt_0_600 m_mean_0_600 m_var_0_600 m_skew_0_600 m_kurt_0_600
1.42231 40512.2 5.4784 1.32253 1538.86 0.858636 1.3767 1.30373 1.31742 1.29102 1.31002 1.19683 1.32054 123.019 6639.02 0.486989 -0.899257 141.47 6985.69 0.174788 -1.17195 186.973 3354.09 0.267144 -1.12572 194.782 3256.52 0.0983152 -1.18412 199.844 12494 0.531208 -0.872348 220.372 12484.3 0.310258 -1.02218 242.579 23068.5 0.659712 -0.676106 276.062 24373.8 0.414612 -0.980694 215.918 24919.1 0.731271 -0.557528 254.305 26994.8 0.43373 -0.949079 431.465 7648.59 0.263549 -1.14827 439.655 7935.52 0.132483 -1.20493 206.001 25620.7 0.753309 -0.511449 248.13 27767.7 0.437708 -0.93994
1.43754 18748.4 11.8002 1.45008 1001.23 0.878614 1.28768 1.1587 1.20628 1.18227 1.21106 1.08113 1.2137 121.771 6387.7 0.560988 -0.856993 147.209 6497.15 0.0762165 -1.09982 187.837 3231.29 0.268758 -1.09122 190.785 3207.4 0.183938 -1.21838 202.548 14098.8 0.472289 -1.03391 235.278 13513.5 0.217659 -1.21299 248.266 24422.7 0.49896 -0.971849 291.087 24347.8 0.274184 -1.11965 222.422 26225.1 0.603977 -0.867795 275.044 26707.2 0.27471 -1.09959 431.075 6555.35 0.240253 -1.007 440.79 7088.43 0.235338 -1.07957 216.089 26717.6 0.622246 -0.83885 268.691 27677.3 0.274397 -1.09274
1.28451 55925.6 18.4679 1.32133 1150.78 0.749013 1.84684 1.70178 1.72797 1.68718 1.73333 1.50573 1.75724 109.493 6346.56 0.66423 -0.641022 140.118 6461.16 0.165097 -1.09436 182.118 3223.5 0.383436 -1.0285 188.529 3117.78 0.201848 -1.14565 184.064 11784.3 0.732072 -0.533636 213.697 12045.2 0.392115 -0.940752 214.351 20020.1 0.88838 -0.203165 267.047 23949 0.499105 -0.904212 183.789 21168.6 0.995829 0.0443018 249.079 25953.3 0.511004 -0.863514 422.511 6873.45 0.373212 -0.944376 436.794 7992.55 0.156585 -1.23517 169.598 21649.2 1.04219 0.169045 241.773 26828.9 0.511709 -0.848305
1.48162 18469.2 2.22427 1.34583 669.376 0.980889 1.25104 1.20828 1.22105 1.20412 1.22143 1.17762 1.22718 127.435 6618.59 0.404194 -0.954907 137.997 6447.08 0.23765 -1.09496 186.554 3295.9 0.296607 -1.10304 188.894 3181.01 0.205103 -1.25553 206.569 12440.8 0.424706 -1.00066 213.668 13612.5 0.454283 -1.00709 253.17 23467 0.569811 -0.797483 268.658 25380.6 0.432706 -1.07023 229.471 25521.2 0.619036 -0.72635 251.724 27212.1 0.463645 -1.02347 429.088 7931.13 0.278866 -1.23645 447.111 6600.96 0.147895 -0.997925 219.947 26371 0.635136 -0.696439 244.255 28094.2 0.470859 -1.00199
1.43025 29837.2 4.74524 1.36622 1333.58 1.77403 1.33715 1.26365 1.26671 1.22938 1.24955 1.09673 1.25915 125.904 6489.96 0.470228 -0.878163 139.792 6022.81 0.194859 -0.942622 186.451 3340.78 0.319243 -1.09291 186.002 2951.82 0.358785 -0.847767 196.944 12270.4 0.571398 -0.814842 218.669 12837.4 0.390964 -1.03988 240.621 23237.6 0.691554 -0.646305 278.735 24557.8 0.333534 -1.17216 216.717 24853.5 0.753573 -0.528739 260.52 26834.4 0.357901 -1.13037 435.283 7600.43 0.224463 -1.1769 438.915 6688.06 0.0579024 -1.10985 208.213 25476.1 0.768902 -0.488408 255.464 27520.4 0.360498 -1.11759
1.22717 234371 134.302 1.28195 2415.47 1.19984 2.19987 2.01423 2.0273 1.99426 2.05126 1.78974 2.10175 96.2044 6382.48 0.817462 -0.388107 138.313 7252.23 0.180337 -1.17619 180.977 3212.44 0.412078 -1.0009 196.043 3156.93 0.104949 -1.1083 179.093 11352.6 0.780924 -0.442671 221.204 12704.1 0.300203 -1.04387 208.522 19655 0.965558 -0.0196517 267.679 22933 0.451817 -0.887512 173.138 20595.7 1.10568 0.333611 246.39 25364.3 0.46797 -0.863933 422.352 7167.01 0.393346 -1.00152 433.531 7302.68 0.256588 -1.14419 148.82 20901.1 1.21499 0.643788 236.004 26573.4 0.476112 -0.852388
1.28741 281862 95.2609 1.33534 5570.1 1.49839 1.89956 1.74837 1.74244 1.70548 1.75605 1.51302 1.79433 105.83 6540.37 0.659876 -0.656353 143.352 6797.26 0.157399 -1.14718 182.161 3173.53 0.379524 -1.01081 194.636 3193.56 0.111493 -1.13172 186.412 11686.2 0.710654 -0.563365 224.498 13201.2 0.285791 -1.09139 218.465 20362.5 0.874115 -0.23655 275.404 23912.2 0.383427 -0.999844 185.687 21726.3 0.979935 0.00955853 257.136 26142.1 0.400739 -0.978284 424.441 7093.82 0.359573 -1.01457 437.29 7253.48 0.209475 -1.10981 166.695 22333.8 1.04676 0.179042 250.67 26995.6 0.402251 -0.969238
1.43593 11812.1 6.98575 1.40033 673.243 1.02941 1.25494 1.20253 1.15582 1.12354 1.1539 0.995355 1.17075 124.245 6822.75 0.356553 -1.02531 140.138 6733.08 0.177103 -1.11865 185.933 3148.21 0.257398 -1.05738 191.271 3269.16 0.131932 -1.22538 205.985 12341 0.536334 -0.814773 222.303 12979.6 0.241522 -1.15876 244.859 21751.7 0.657791 -0.649268 278.135 24512.7 0.344267 -1.05584 218.679 23921.5 0.694022 -0.562087 263.326 26459.3 0.353391 -1.0376 430.49 6960.35 0.303241 -1.00526 433.166 7775.99 0.215113 -1.24727 204.337 24973.8 0.725647 -0.508628 254.907 27636.5 0.354678 -1.02684
1.3734 70023.7 10.3381 1.38736 1882.9 0.89072 1.67578 1.56599 1.56703 1.53206 1.56665 1.38156 1.58508 118.331 6594.54 0.516859 -0.855383 147.841 6864.87 0.0689155 -1.20923 184.864 3239.12 0.317535 -1.07526 196.625 3175.46 0.0205234 -1.18219 195.114 12245.4 0.594631 -0.763251 228.312 13002.7 0.240402 -1.07475 232.475 21785.2 0.73584 -0.526171 281.978 23822.3 0.334443 -1.02151 204.422 23470.8 0.812988 -0.378747 264.522 26156 0.342046 -1.00938 427.469 7244.29 0.305227 -1.07017 438.112 7291.32 0.185506 -1.0789 192.438 24168 0.84323 -0.311462 259.021 26952.1 0.340533 -1.00378
1.41566 19940.5 6.15947 1.41136 1123.92 1.02547 1.32506 1.28046 1.2197 1.17653 1.20012 0.983913 1.21388 129.373 7001.86 0.336143 -1.08107 145.426 7345.06 0.148286 -1.24233 190.3 3265.97 0.19616 -1.16549 199.697 3375.72 0.0301356 -1.28268 202.649 11805.8 0.497852 -0.807989 234.68 13527.5 0.110722 -1.19291 237.103 20445.9 0.706037 -0.464617 289.643 23862.1 0.207177 -1.1073 211.54 22429.2 0.737915 -0.398168 269.915 26706.3 0.226734 -1.11426 425.277 7022.65 0.374354 -0.984195 433.527 7183.51 0.150911 -1.17139 201.705 23179.3 0.751344 -0.370907 265.015 27452.3 0.229312 -1.11304
1.37007 109813 18.7112 1.33654 2524.06 0.954927 1.7062 1.60159 1.60442 1.57496 1.61025 1.44421 1.62691 116.303 6689.61 0.555381 -0.826488 140.196 6730.08 0.204339 -1.08345 186.122 3280.39 0.296339 -1.08298 191.686 3237.3 0.212028 -1.16719 194.542 12268.1 0.579512 -0.791295 221.073 12975.8 0.308336 -1.09205 234.502 22429.8 0.717936 -0.572113 275.268 24370.5 0.388778 -1.02365 204.918 24145.7 0.809726 -0.409718 256.973 26586.1 0.408187 -0.995771 429.421 7487.26 0.26824 -1.13331 437.13 7515.58 0.188095 -1.16707 192.048 24862.7 0.845798 -0.332359 249.593 27544.6 0.411461 -0.983487
1.32384 44268.6 10.1111 1.35321 1636.45 0.973172 1.56686 1.45324 1.47011 1.43004 1.46265 1.25751 1.47949 113.3 6302.42 0.617805 -0.682957 145.2 7266.36 0.12919 -1.23003 182.322 3240.42 0.377239 -1.02834 200.171 3235.21 0.00543453 -1.18273 186.858 12016.7 0.693442 -0.635502 223.755 12080.7 0.242848 -1.03488 220.512 21028.8 0.839975 -0.333239 277.657 23415.1 0.395105 -0.955962 192.564 22279.9 0.931032 -0.131454 257.31 25942.9 0.406433 -0.93848 424.734 7166.46 0.35915 -1.00195 436.59 7797.02 0.142203 -1.25416 180.116 22832.5 0.965628 -0.0392438 249.424 26976.2 0.408218 -0.931043
1.36503 14640.6 13.6497 1.38293 1875.37 1.06143 0.99986 0.920433 0.893119 0.856565 0.896258 0.702711 0.907144 120.212 6339.58 0.48682 -0.844144 145.357 6659.61 0.126184 -1.14404 180.683 3128.28 0.468417 -0.975015 193.516 3164.45 0.137568 -1.09282 196.584 11652 0.606279 -0.722808 227.666 12764.7 0.244383 -1.11053 236.226 21919 0.769817 -0.468362 284.802 24440.9 0.339215 -1.05847 203.753 23902.1 0.847106 -0.297244 264.824 27035.7 0.356583 -1.03648 430.579 7726.49 0.309895 -1.18051 440.476 7634.29 0.149299 -1.24234 195.414 24361.6 0.868579 -0.248378 259.85 27731.4 0.357581 -1.02959
1.54051 13137 2.42362 1.45716 618.812 1.23706 0.982877 0.931514 0.979374 0.978702 0.987715 0.978554 0.981318 148.734 6567.51 0.129991 -1.11402 160.642 6893.25 -0.0967034 -1.07354 193.892 3338.59 0.133016 -1.16074 196.823 3578.8 0.0866308 -1.2997 222.824 12376.8 0.280857 -1.06616 229.866 10604.7 0.15193 -1.05211 269.927 22397.8 0.426319 -0.912023 277.456 20945.9 0.456701 -0.808113 254.171 24345.4 0.425798 -0.895272 266.003 22580.1 0.421058 -0.795674 429.515 7214.53 0.270921 -1.12604 428.742 7922.15 0.241746 -1.45643 249.688 24958.3 0.421192 -0.889572 257.652 23892.8 0.389965 -0.78944
1.31101 173138 57.7179 1.36168 4344.36 1.37723 1.79055 1.64222 1.64079 1.60085 1.64733 1.40793 1.6809 108.485 6623.82 0.647979 -0.687873 143.051 6884.03 0.17263 -1.14011 183.96 3266.47 0.338159 -1.0704 193.648 3331.45 0.129365 -1.14748 187.944 11871.9 0.662213 -0.664859 225.828 13344.2 0.24456 -1.13603 221.325 20828.3 0.835492 -0.31157 278.894 24141.5 0.331518 -1.04849 190.519 22211.4 0.935705 -0.0981385 261.664 26352.9 0.348707 -1.03383 424.074 7276.89 0.371888 -1.0444 436.363 7172.86 0.214913 -1.1161 172.619 22883.4 0.995543 0.045647 254.806 27289.4 0.351886 -1.02622
1.56506 7104 2.8315 1.46359 875.979 1.27073 0.424855 0.430664 0.441233 0.458244 0.452546 0.460183 0.440349 155.674 7253.64 0.0779237 -1.28937 144.757 7057.43 0.0971611 -1.09377 203.861 3551.03 -0.0676041 -1.26528 193.651 3257.48 0.237364 -1.07357 237.095 13322.3 0.0445791 -1.16207 240.996 13232.7 0.126744 -1.15965 301.048 25221.9 0.169563 -1.10014 293.481 22876.1 0.217658 -1.06949 286.244 27543.8 0.178445 -1.10986 276.013 25516.4 0.21691 -1.07266 442.059 8040.93 0.112914 -1.26631 429.319 7250.59 0.285172 -1.07807 284.146 27904.9 0.177372 -1.10878 266.712 27000.7 0.214725 -1.0724
1.54424 37260 4.02293 1.44371 1616.04 1.51402 1.02834 1.01416 1.01466 0.989796 0.997277 0.948246 0.998479 145.466 6370.72 0.166964 -1.01083 151.682 6320.94 0.0812602 -1.04276 189.468 3320.02 0.259656 -1.13979 192.913 3288.78 0.183122 -1.22238 220.488 12442.8 0.342961 -1.05376 224.887 12349.7 0.304394 -1.07388 265.972 22441.2 0.47976 -0.873847 284.313 24544 0.369367 -1.06374 250.685 24274.4 0.475646 -0.848439 271.915 26264.7 0.365265 -1.03667 428.672 7408.94 0.294419 -1.08029 442.447 7801.21 0.0970866 -1.20608 244.989 25017.7 0.470131 -0.839846 266.391 27116.3 0.357437 -1.02311
1.37083 59801.9 13.1376 1.42431 3173.48 1.06467 1.43232 1.31855 1.29632 1.25715 1.29734 1.08043 1.32018 115.498 6582.57 0.551436 -0.807884 145.688 6739.98 0.138889 -1.14465 183.892 3275.75 0.315726 -1.07941 194.935 3267.64 0.0877886 -1.18484 192.784 12220.2 0.631699 -0.711317 228.917 13298.5 0.209731 -1.15785 232.525 22394.9 0.74615 -0.545285 287.102 24853.9 0.289608 -1.0891 204.397 23977.6 0.831447 -0.377705 272.154 26929.9 0.299741 -1.07709 431.358 7348.72 0.246386 -1.10669 438.614 7703.19 0.172728 -1.18966 190.034 24751.1 0.87122 -0.28638 265.742 27897.1 0.298992 -1.06928
1.35258 49561.2 8.93948 1.34638 2014.87 0.752661 1.4941 1.38138 1.38086 1.34889 1.38822 1.19924 1.40619 116.934 6539.15 0.542207 -0.839282 145.282 6891.02 0.18938 -1.14379 185.015 3213.79 0.296218 -1.07601 194.159 3560.66 0.0985494 -1.24385 194.401 12266.6 0.608966 -0.74401 223.302 12570.1 0.238434 -1.12607 229.774 21416.7 0.75889 -0.469838 274.1 23190.3 0.383331 -0.962192 199.745 23063.8 0.848719 -0.299193 256.329 25420.1 0.391955 -0.948282 426.261 7166.31 0.34236 -1.01581 430.146 7583.44 0.252704 -1.14404 188.352 23675.3 0.878574 -0.230036 251.202 26112.5 0.391206 -0.943271
1.49309 11969.6 6.87943 1.45017 607.9 0.919082 1.19421 1.13354 1.13768 1.10956 1.10807 0.972196 1.11158 131.161 6401.9 0.440409 -0.92972 141.713 6506.21 0.173819 -1.09958 188.209 3370.92 0.275826 -1.11637 188.985 3214.8 0.230693 -1.16222 203.709 13670.1 0.482033 -1.00479 240.687 14078.9 0.154925 -1.30002 249.716 24535.7 0.55069 -0.886622 296.854 24530.8 0.204015 -1.1663 232.755 25954 0.595512 -0.825486 275.484 27631.3 0.227463 -1.16017 434.967 7250.45 0.22764 -1.10661 438.515 7101.17 0.265002 -1.07357 226.568 26554.5 0.603474 -0.803355 270.194 28439.7 0.231102 -1.15642
1.36962 45869.1 8.44409 1.35581 1215.41 1.03078 1.6505 1.5424 1.54524 1.52016 1.55953 1.39575 1.57254 117.197 6528.7 0.552297 -0.828363 142.385 6567.53 0.13453 -1.07801 185.122 3233.44 0.308488 -1.09047 191.761 3070.73 0.193093 -1.0578 194.939 12440.2 0.585543 -0.790434 222.898 13115.7 0.320058 -1.07119 234.549 22542 0.71756 -0.577912 273.345 23641.3 0.395101 -1.00097 204.964 24237.7 0.81128 -0.412576 257.049 25724.3 0.398805 -0.976046 429.211 7510.97 0.27922 -1.12854 433.712 7270.15 0.223431 -1.05679 194.09 24850.3 0.841263 -0.347142 250.252 26635.6 0.3986 -0.966562
1.4846 30799.9 3.11723 1.44084 1251.9 1.33072 1.29383 1.24333 1.23836 1.20206 1.22118 1.10167 1.2286 133.559 6717.87 0.280468 -1.05541 154.148 7287.84 0.052112 -1.29935 189.068 3194.74 0.243093 -1.10893 202.897 3445.78 -0.0823068 -1.23877 208.749 11992.7 0.450894 -0.888206 228.735 12266.9 0.163047 -1.01768 251.063 21908.9 0.59922 -0.713462 288.997 24112.5 0.286751 -1.0524 227.509 24066.9 0.626486 -0.655266 271.951 26389 0.304348 -1.051 428.461 7311.84 0.272187 -1.0998 442.299 7677.43 0.0209113 -1.27926 219.435 24842.1 0.632823 -0.636276 266.541 27213.5 0.301732 -1.04484
1.54305 26394 3.20744 1.37542 983.425 0.769996 1.07671 1.04885 1.02174 1.02267 1.02534 0.976757 1.0397 137.838 7107.88 0.186849 -1.13001 139.959 6005.84 0.206813 -0.928045 193.461 3216.06 0.152067 -1.12503 185.213 2992.23 0.410523 -0.961284 222.382 12809.3 0.303623 -1.06239 232.142 14169.7 0.259339 -1.25703 270.013 23169.4 0.436578 -0.92411 278.045 23689.1 0.348051 -1.0502 251.247 25387.2 0.44763 -0.89989 260.053 25983.7 0.362384 -1.02934 432.621 7474.56 0.236129 -1.15462 430.411 7051.05 0.390092 -0.893511 239.177 26839.4 0.455823 -0.886027 255.381 26648.9 0.360682 -1.02148
1.52732 41380.8 13.1961 1.40364 1861.81 1.24743 1.1195 1.04922 1.02181 1.00774 1.0211 0.918131 1.05318 129.121 7716.49 0.230496 -1.20168 150.108 6935.38 0.0109092 -1.16471 194.232 3197.29 0.064286 -1.15957 198.192 3106.62 0.0410252 -1.12126 211.785 11770 0.41508 -0.831971 230.55 12365.1 0.212769 -1.06262 257.774 22439.7 0.574073 -0.739373 282.069 22980.9 0.362464 -0.969598 236.816 24567.1 0.586025 -0.697761 265.687 25289.3 0.349471 -0.95455 436.055 7559.16 0.155746 -1.21045 434.699 7580.93 0.196652 -1.1933 214.974 26653.8 0.615514 -0.655799 258.743 26308.8 0.344146 -0.950346
1.45542 30402.3 3.64409 1.35606 1024.48 1.48324 1.37553 1.30924 1.31481 1.30074 1.31849 1.22011 1.32535 126.611 6481.38 0.425421 -0.891783 143.415 6730.72 0.123003 -1.1714 184.859 3286.93 0.360941 -1.06021 191.711 3221.19 0.117452 -1.26941 203.795 12755.1 0.50921 -0.914018 225.489 12998.6 0.250213 -1.14366 244.793 22625.5 0.621426 -0.734352 272.559 23136.4 0.405524 -0.937499 221.767 24429.8 0.672795 -0.648018 255.29 25247.5 0.414338 -0.922803 428.145 7219.09 0.301871 -1.07674 432.103 7260.45 0.334334 -1.1025 212.44 25206.1 0.687596 -0.613444 248.121 26207.9 0.41206 -0.915142
1.43041 12137.4 2.95144 1.41864 849.861 0.939964 1.18184 1.09809 1.09846 1.06797 1.08573 0.917982 1.09607 126.732 6397.08 0.436843 -0.916209 148.744 6905.74 0.134808 -1.15753 185.962 3319.96 0.246984 -1.14769 195.52 3511.08 0.112849 -1.27766 194.819 12003.9 0.583794 -0.772609 229.415 12790.6 0.182365 -1.18787 236.421 22704.4 0.735149 -0.546272 282.674 23173.3 0.28337 -1.08683 215.381 24095.8 0.784047 -0.44181 265.997 25439.6 0.293898 -1.07581 432.071 7889.87 0.241234 -1.21807 433.305 6826.77 0.179535 -1.18656 206.483 24779.8 0.793747 -0.403172 260.745 26230.1 0.291494 -1.06879
1.33483 14032.6 24.2977 1.37515 854.13 0.953431 1.3864 1.20022 1.19605 1.18951 1.24782 1.07238 1.29282 103.007 6907.51 0.72977 -0.648686 143.15 6597.8 0.102268 -1.1687 186.688 3342.73 0.269026 -1.14284 192.281 3033.53 0.0914599 -1.14009 192.845 12253.7 0.59517 -0.770804 227.244 13409 0.245293 -1.12922 241.178 24609.9 0.697443 -0.682867 272.888 22801.5 0.354436 -0.996775 203.154 26573 0.839374 -0.434693 257.181 24824.9 0.360247 -0.985422 441.052 8164.98 0.0982303 -1.3305 427.933 6847.67 0.307523 -1.03745 179.638 27226.5 0.949383 -0.218463 250.398 25758.3 0.359198 -0.979319
1.43 43908.7 6.37022 1.3748 1662.65 1.09747 1.4104 1.3256 1.33162 1.30179 1.32693 1.18962 1.3419 125.197 6900.49 0.399854 -0.98938 146.161 6512.41 0.113502 -1.09953 188.152 3319.93 0.239724 -1.16291 192.347 3161.51 0.167638 -1.10609 201.078 12125.3 0.523802 -0.827747 221.29 12265.8 0.306451 -1.05639 240.298 21922.9 0.689175 -0.574188 275.303 23601.7 0.403405 -1.0103 215.81 23774 0.732981 -0.485468 259.449 25584.6 0.409243 -0.98174 428.854 7534.16 0.289817 -1.10312 437.302 7290.92 0.136883 -1.23371 203.49 24708.8 0.752898 -0.440302 252.753 26482.9 0.407962 -0.970061
1.52038 44702.3 6.9995 1.38864 2167.91 0.868383 1.04693 1.00364 1.00576 0.988628 1.00463 0.935595 1.0062 131.638 6396.08 0.420532 -0.917219 143.53 6460.91 0.188634 -1.11275 185.908 3477.69 0.306965 -1.176 191.217 3301.81 0.131767 -1.2309 211.543 13240.9 0.400985 -1.11132 224.756 13336.6 0.270978 -1.15502 261.488 24708.1 0.499272 -0.935201 281.269 24688.6 0.319038 -1.10732 238.954 26841.4 0.549105 -0.871884 265.062 26796.3 0.336576 -1.08548 434.849 7781.07 0.265163 -1.19228 437.866 7269.13 0.163619 -1.18645 233.66 27389 0.556058 -0.856122 260.049 27511.8 0.337184 -1.07653
1.31203 61766.1 17.4746 1.37357 1402.5 1.13065 1.84167 1.7184 1.69993 1.65496 1.69658 1.42793 1.72434 111.011 6587.98 0.580366 -0.758929 139.421 6890.28 0.193204 -1.09831 183.199 3149.26 0.361839 -1.00843 191.252 3284.38 0.198176 -1.08182 187.471 11421.1 0.680537 -0.580781 227.091 13169.6 0.230665 -1.15965 217.32 19555 0.884692 -0.152283 279.692 23774.5 0.323249 -1.05874 188.291 20911.1 0.961256 0.0314695 261.492 26130.7 0.339896 -1.04324 419.61 7212.98 0.409136 -0.993672 432.2 7310.97 0.219663 -1.16722 171.115 21645.4 1.00582 0.149569 252.259 27373.5 0.346388 -1.03447
1.27843 164899 70.0272 1.40788 5527.2 1.19379 1.7415 1.55936 1.56385 1.51591 1.57504 1.29848 1.61556 103.147 6517.21 0.726389 -0.563673 146.447 6882.46 0.0986074 -1.17084 182.668 3254.49 0.363163 -1.05162 196.098 3209.23 0.0717718 -1.19992 183.78 11760 0.722638 -0.561651 226.513 12683.9 0.225171 -1.09488 218.639 21269.6 0.875333 -0.269447 285.338 24648 0.329289 -1.05028 185.005 22466.8 1.00229 0.0178461 269.514 26797.7 0.336676 -1.03423 428.724 7379.88 0.301131 -1.09603 440.216 7873.56 0.128892 -1.22182 164.91 22974.7 1.08189 0.223272 262.098 27876.6 0.336083 -1.02557
1.32346 29025.4 5.05493 1.35557 1510.24 0.878455 1.42922 1.32877 1.32114 1.27936 1.31586 1.09054 1.32986 113.519 6367.22 0.583531 -0.740685 139.532 7154.42 0.197724 -1.18042 182.455 3161.46 0.371185 -1.02134 195.161 3304.67 0.088005 -1.19523 188.537 11884.2 0.67826 -0.641462 225.462 12810.1 0.231176 -1.11835 224.581 21440.3 0.820919 -0.384575 282.327 24507.4 0.344355 -1.0306 193.871 22881.8 0.919182 -0.169655 260.598 27248.9 0.369336 -1.01398 428.44 7197.38 0.316653 -1.09004 437.855 7860.65 0.193266 -1.21872 182.057 23435 0.950663 -0.0846467 252.185 28353 0.376782 -1.00564
1.53976 32853.7 3.48275 1.42868 1070.04 0.953343 1.18496 1.1522 1.15072 1.1215 1.12739 1.03199 1.12817 138.752 6892.6 0.27831 -1.10366 144.287 7014.34 0.1169 -1.16294 193.801 3375.92 0.16749 -1.18453 193.875 3345.28 0.104224 -1.20073 214.342 12551.8 0.323354 -1.04222 232.299 12958.9 0.174418 -1.17401 260.516 22995.7 0.493509 -0.831186 292.683 24754.7 0.263797 -1.11486 240.776 25033.3 0.519391 -0.803579 273.201 27561.6 0.274619 -1.10011 428.208 7780.96 0.284288 -1.1613 440.195 7787.41 0.130631 -1.25575 234.512 25736.4 0.522695 -0.793955 266.451 28584.2 0.276414 -1.0942
1.31344 29073.5 7.26486 1.41607 1101.89 1.07626 1.6421 1.51448 1.49702 1.4525 1.49845 1.22531 1.51331 112.708 6495.94 0.628343 -0.729792 139.627 7429.23 0.214209 -1.15093 184.508 3271.13 0.32333 -1.06769 192.299 3747.36 0.144171 -1.32233 188.249 11857.6 0.655965 -0.668949 235.359 13857 0.148734 -1.22104 224.643 21509.9 0.814251 -0.379168 290.911 24121.4 0.200365 -1.14325 192.346 22967.3 0.92408 -0.1524 271.008 27005.1 0.221497 -1.14307 428.153 7376.5 0.312513 -1.09235 433.723 7164.43 0.156588 -1.09312 180.311 23439.9 0.964386 -0.0567111 261.955 28355 0.230389 -1.1407
1.21935 58829.5 22.1603 1.26556 1536.85 1.3904 1.75648 1.58838 1.63144 1.59428 1.64387 1.392 1.67131 102.207 6155.03 0.777206 -0.432861 139.071 7250.37 0.191867 -1.18679 180.477 3206.45 0.421499 -0.983398 194.7 3309.77 0.119742 -1.22369 177.299 11195.6 0.810579 -0.389067 218.692 12064.8 0.348469 -0.974506 205.581 19292.8 1.00106 0.0636151 267.953 23404.1 0.524421 -0.818302 170.658 20126.5 1.14041 0.434513 242.885 26094.5 0.54312 -0.774689 422.116 7120.06 0.392833 -1.02412 440.92 7901.91 0.207822 -1.27075 154.928 20400.6 1.20144 0.622943 233.708 27076.8 0.551842 -0.759373
1.36566 52979.4 9.57709 1.36439 1131.43 0.972444 1.78281 1.68361 1.67742 1.63443 1.66283 1.45083 1.68325 119.306 6574.42 0.51678 -0.84451 141.2 6522.51 0.229763 -1.0299 184.986 3321.83 0.294525 -1.12215 188.994 3367.79 0.257447 -1.09621 190.998 11734.1 0.637543 -0.678479 222.994 13419.3 0.315241 -1.1465 226.809 21189.6 0.808654 -0.371855 280.66 25164.6 0.340724 -1.11653 200.674 22625.7 0.876312 -0.220438 261.45 27559.2 0.367596 -1.08422 427.686 7421.97 0.30609 -1.10869 442.285 7159.03 0.170395 -1.15897 188.538 23321.6 0.90051 -0.152123 256.632 28220.1 0.369616 -1.0742
1.43905 10996.2 3.48036 1.44126 934.394 0.840475 1.0745 0.964679 1.00783 0.967878 1.00067 0.866709 1.00402 132.044 7131.09 0.377917 -1.12919 153.742 6353.6 -0.0206186 -1.04996 194.822 3416.9 0.101415 -1.24783 192.82 3145.36 0.158088 -1.07324 213.137 13276.7 0.375515 -1.02797 232.364 12692.9 0.322718 -1.03937 250.09 21902.7 0.534992 -0.756227 288.729 23469.8 0.314129 -1.12764 221.276 24353.8 0.602251 -0.69955 271.909 25940.2 0.303431 -1.08937 426.321 6791.27 0.387443 -0.884663 443.689 6623.48 0.0619364 -1.02358 216.547 24762.3 0.611601 -0.687612 267.963 26560.9 0.299047 -1.08085
1.47988 13066.1 1.89296 1.45519 637.851 1.08341 1.27107 1.23835 1.19186 1.15409 1.16314 0.988604 1.1674 132.369 6723.74 0.302806 -1.07818 138.9 6946.39 0.189487 -1.17138 189.945 3162.16 0.205102 -1.15913 191.213 3311.85 0.136958 -1.17183 207.564 12259.4 0.430801 -0.936252 244.121 14195.9 0.0939019 -1.30072 250.342 22392.4 0.590781 -0.724206 301.216 24039.3 0.120039 -1.19048 227.822 24414 0.624038 -0.667815 278.464 27533.7 0.149022 -1.20247 428.825 7432.81 0.292548 -1.11862 436.088 6701.32 0.223489 -1.0217 219.593 25184.7 0.63301 -0.647303 270.878 28689.7 0.161387 -1.20569
